"tool_mage_url","tool","tool_description","category","upvotes","tags"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b5bfc581f92d8ac57008a3_meta-51f5a5ec52f3c6f1a248bf04b696913ac90cc2e4df67301a1f750a9d290e6cc9.png","DetangleAI","AI-generated summaries of your legal docs","Research","19","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71aae0496e9bee2562756_63b5ddba6b3b9bcc9365e816_eb9001.webp","AI Portrait Generator","AI Avatar / Portrait Generator","Generative Art","67","Avatar"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b5bfc431c2f8311b6cbbc0_https%253A%252F%252Fs3.amazonaws.com%252Fappforest_uf%252Ff1671551283300x973457705015157900%252FScreen%252520Shot%2525202022-12-20%252520at%2525208.47.19%252520AM.jpeg","ZoomScape.ai","Create Zoom backgrounds with AI","Generative Art","20",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71abd0496e9a3155627db_63b5e1135987921d95a79b41_80049646-99e3-41e1-b162-dd8f3912385c.png","Mokker AI","Professional photos of your product","Generative Art","50","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac627a161e0f7bd7a29_63b5e1ce208d47c5d380c24e_Screenshot%2520(124).png","Tekst","Automate customer service with AI","Productivity","7",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b5bfc1ad98e25cec523d4a_TB_home_img.png","TubeBuddy","YouTube optimization and SEO tool","Copywriting","43","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b4829fa7bd174fe8f24941_slide.png","superReply","AI-powered email reply tool","Copywriting","6","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71aaf4e956cf1046d97f8_63b484c4e7f90e67845ddd20_215dc7ab-a250-44eb-867c-a5a756b30678.png","Ansy.ai","ChatGPT Bot for Discord","Chat","12",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b4829ca7bd17b145f24689_meta.webp","Maker AI","AI writing assistant and image generator","Copywriting","23","Generative Art"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac8febb2028c5fc2e7c_63b4859891cd4cfc690b83be_Screenshot%2520(117).png","Tweet Assist App","AI Tweet Assistant","Chat","7","Social Media"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab58f94ec9c443368d7_63b48760c8dd1a7b0248288c_headphone_illust.png","DeepZen","Text-to-speech with lifelike audio","Text-To-Speech","27",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac65adbfc7e7ce420fd_63b486d74d88118f2e8edbd4_adefd4ea-4e90-48d4-a4d6-142493be0530.jpeg","TED SMRZR","TED Talk Summarizer","Research","11",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b335bbcd0a2f0b7bb470ef_ChatGPT-Cheat-Sheet-Thumbnail.jpeg","GPT Cheat Sheet","A free ChatGPT cheat sheet for entrepreneurs","Inspiration","141","Prompt Guides"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b3000e500f9baa99d93d8d_preview.jpeg","Anime AI","AI Anime Picture Generator","Generative Art","60","Avatar"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac35adbfce8ebe420d6_63b30b97941bfa425514f071_rizz.efe596118f435171b1bf.png","Rizz! Keyboard","Brings GPT text generation to the iPhone keyboard","Copywriting","41","Social Media"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac8194293e532cb09d1_63b30d06dd904427efff6138_1ef1edcf-d717-4a93-abc2-c34b4407729b.png","Verbatik","AI powered text to voice generation.","Text-To-Speech","1132",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac281f91deafc2171e8_63b30da9939557203af354ab_Screenshot%2520(114).png","QuickVid","Create Youtube Shorts 10x faster","Generative Video","65",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab25adbfcb2afe42072_63b30eb5886ff43b4300d6a6_unnamed.jpeg","ChatGPT for Chrome","Chome extension for ChatGPT","Chat","42",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab325fcae84bcee7c66_63b30f694de0334d3586ca76_275996.png","ChatGPT for Google","ChatGPT response alongside search engine results","Chat","111","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac2b6a3a0711be30c93_63b30fd7a439d13cad9d3da0_unnamed%2520(1).jpeg","Promptheus","Use your voice to talk to ChatGPT","Chat","54","Speech-To-Text"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71abd27a16110fbbd78db_63b3114d964a6576bc07520f_Screenshot%2520(116).png","Merlin","Browser extension that helps with Excel formulas, coding, email writing and more","Chat","59","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b266c5c75920195103dbf1_god-in-a-box.jpeg","God In A Box","GPT3 inside of WhatsApp","Chat","47",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab048b269837c0b6281_63b3124bf31e29d9d81c312e_835a0bf7-22c1-4ff1-882b-bd10330d8211.png","BFF","ChatGPT inside iMessage","Chat","15",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71abbc80be9c9510651d6_63b31354964a65ce6a077b89_menuGPTmacapp.jpeg","MacGPT","macOS menu bar with quick access to chatGPT","Chat","45",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b266c31b6f94f29eaf4c0f_6324f2e863f2a9940ab4acfc_thumbnail.png","Hubble","An easy way to collect and analyze user feedback","Marketing","8","Research"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac8fb43b9ac224ddc9e_63b30c61dd904423d3ff583a_f7c68d5c-686c-4fc7-9ac3-1d795d3a98d0.png","TweetEmote","AI-Powered Tweet Assistant","Social Media","22",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b2558a26492024b76e1ad3_og.webp","Cover Letter AI","AI tool that helps write professional cover letters in just minutes","Copywriting","47","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71aad4e956ccfdf6d97e6_63b2584c04c2b3096beff72f_17029464-2163-44a4-b67d-dacc2ed71699.png","AI Helpers","Create a custom ""AI Helper"" bot for your needs","Chat","12","Research"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b24f6baeff4d6f1282317a_ubiai_og_image.jpeg","UBIAI","Turn text, images, and documents into data that can be used to train AI","Generative Code","35","Image Scanning"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac0b2ba5a8c3309a714_63b251486095cb9968290c79_Screenshot%2520(111).png","Playground AI","Online AI Image Generator using Stable Diffusion and Dall-E","Generative Art","138","Matt's Picks"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b07424cccfdf9b661710b0_architecture-wide.png","Aigur","Build multi-user Generative AI based applications","Generative Code","18",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab1d11b8130796c4c32_63b0736b5808d3cb583e1f0d_Screenshot%2520(108).png","Browse AI","No-code data extraction and web-scrapping","Productivity","64","Research"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab18664b68e3dd2eb39_63b074fcb3e37552973607e6_Screenshot%2520(109).png","Boomy","AI-powered music automation tool","Music","58",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac70496e9100356288e_63b0765f10dd57380c2fcbba_Screenshot%2520(110).png","TutorAI","Creates courses on anything","Research","144","Self-Improvement"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b05fcabaf5bb540e6e7bef_andi-social-banner.jpeg","Andi","Answers questions or takes you to the apps or websites you enter","Chat","23","Research"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b05fcad68348f0d01fd7f5_birdland_elements-fs8.png","Looka","AI-powered logo and brand builder","Marketing","55","Generative Art"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b05fc92a11a1b7d8e70297_8b913272-26e8-426d-885c-b27cb97a879a_image_111.jpeg","Inworld AI","Create realistic AI characters with natural language","Chat","77","Gaming"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71abea69814f752acb881_63af53a4100b8459995729c8_logo%2520black%2520full.png","NeutronField","Marketplace for AI text-to-image prompts","Inspiration","15","Prompt Guides"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab75adbfc2bc9e4209f_63af547b6c21e60790ed5e59_6398afbddad0884f6e2c396b_Screenshot%2520For%2520Finance%25202-p-1600.png","Genius Sheets","Generate reports, financial models, and instant analysis from Text Prompts","Finance","140","Generative Code"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63af4dd7699a14cec8f29d35_thumbnail.png","Mubert","AI generated music","Music","58","Matt's Picks"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63af21d3d19cb3de9c8b13e3_hp.png","Favird","An aggregator of AI and No-Code tools","Aggregators","11",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab148b269838d0b6283_63af2e7771109a367d84dec8_skull-tattoo-idea.png","Blackink AI","AI-generated tattoo ideas","For Fun","124","Generative Art"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63af21cf6205071b9e358dcd_og.png","Daft Art","AI-created album covers","Generative Art","8",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7bf1bcaa105813f6fc86_autodraw-shareimage.png","AutoDraw","Autocorrect but for drawings","Generative Art","131","For Fun"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/640808afeddd7a68056ea880_Jk4H6aEF.jpg","Easy-Peasy.AI","AI generated text, images, and transcriptions","Generative Art","138","Copywriting"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac7e6cbc53b82284fc2_63af2cb7493ff7bfa865ebe0_Screenshot%2520(102).png","There's An AI For That","An AI tool aggregator sorted by when it was released","Aggregators","17",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac9421339a53ca9ecb8_63af2ac6b337a63106ff0dbe_editor2.png","Voicepods","Convert any written text into speech in 30 seconds","Text-To-Speech","18",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7bebdb2969f0e0672a97_Social-Sharing.jpeg","SwagAI","An AI-powered tool that generates custom swag ideas","Marketing","27","Inspiration"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7beaff0d713c96b2b95a_ogp.png","Penelope AI","AI writing assistant","Copywriting","34",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7be818f0bf7a2d87dd48_logo_no_text.webp","Brandfort.co","AI that automatically removes unwanted comments on social media","Social Media","11","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71acad11b81cded6c4cda_63af276ee7990336f9c0cee9_Screenshot%2520(101).png","YourMove","AI-generated flirting support","For Fun","15",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7be8a114f48fc8db1d1b_63739a8425956614c628cdec_Mentioned_Opengraph.png","Mentioned","AI email outreach tool","Marketing","10","Copywriting"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7be76183e68278c89577_open-graph.jpeg","Designed With AI","Design your own shirts with AI","Generative Art","21",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7be66183e6f20cc894f2_b4b2eea0-9fcd-43a2-82c8-b7ce1c0e82a8.png","ResolveAI","AI-powered customer support","Marketing","8","Chat"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7be5aca69a9232d09b4c_og.png","boo.ai","AI Writing Assistant","Copywriting","11",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ae7be4a114f41adedb177d_resign_ai_logo-2.png","Resign.ai","Generate the perfect resignation letter","Copywriting","12",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71abf8dcc1146cf475b41_63ade9addbb8c14c27eeda54_1.png","Orb Producer","AI-powered plugins for creating unlimited musical patterns","Music","24",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7d8188146a515e7f14a_deepmind-kKYDdRoTydk-unsplash-scaled.jpeg","Cyanite.ai","Music tagging engine that uses AI to categorize music","Music","28","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7d5f579cadc69f4db2b_square.png","Magenta Studio","Music plugins that use AI to generate music","Music","54",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71aaf34a3f519f9dc2ca3_63adebbb7013f8c4fc7b0d5e_Screenshot%2520(92).png","AIVA","AI-based music composition platform","Music","36",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7d3ea33db6dadaaf1d6_31706786-0-facebook---share-thu.png","Amadeus Code","AI Songwriting assistant","Music","17",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ac1e48360e4c35d94e0_63aded33cee58c075407bf0d_Screenshot%2520(93).png","PlayPhrase.me","Find video clips using quotes from movies or tv","For Fun","88","Research"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7d0db788e27531fe52e_s.png","Samplette","Randomized, uncleared music samples from YouTube","Music","34",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7ce9f48e1b5b5a64e86_share-default.png","LALAL.AI","AI-powered vocal remover and music source separation","Music","18",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7cdf3e21ea45fc33078_hoppycopy-social-thumbnail.jpeg","Hoppy Copy","AI-powered email and ad copywriting tool","Copywriting","9","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7cc9f48e1ea8fa64bac_6366087446177da744f7b341_Pink%2520Organic%2520Beauty%2520Before%2520After%2520Facebook%2520Post%2520(4).png","ARTi.PiCS","AI-powered avatar generator","Avatar","25","Generative Art"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7cb664ed33e354f7239_62e9cdfa9bacb86a69b82c28_Build%2520landing%2520pages%2520with%2520AI.png","Sitekick","AI-powered landing page builder","Marketing","40","Matt's Picks"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab6c80be9658e06518d_63adf19713fcc8f1e923a88e_Screenshot%2520(94).png","Flair","Add your product to any background","Generative Art","87","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7c91d9c96ca3dafe427_photoroom-en.png","PhotoRoom","Photo editing platform with powerful tools","Image Improvement","32","Generative Art"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7c7cf8c7475372bce4b_Homepage-Feature.jpeg","PolyAI","Voice assistant to automate customer service","Text-To-Speech","21","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7c67f95782b597e74ff_admin-ajax.png","LeadScripts","A copywriting and funnel building platform","Copywriting","12","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7c54398cb9cf12b4a46_og.png","Huberman AI","Timestamped YouTube links and answers to science and health related questions","Self-Improvement","54","Research"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/6415130657aec2677ab42b66_stockimgai-thumbnail.png","StockImg AI","You can easily generate logos, book covers, posters and more using AI","Generative Art","82","Marketing"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ade7c009e97819ce7a5b57_073cc2_5c65ab20216a45ebba230d41502e6efc%257Emv2.png","Sumly.AI","AI podcast summaries of your favorite shows","Speech-To-Text","41","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71ab55adbfc09a8e42096_63ac802beb96a76309afd1c1_detect-gpt.png","Detect GPT","Chrome extension that detects and flags AI-generated content","AI Detection","77",""
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63ac7f817e99523240e2427b_639b53b683e035d324760358_WhatsApp%2520Image%25202022-12-10%2520at%25209.00.15%2520PM.jpeg","Albus","Use ChatGPT inside of Slack","Chat","23","Productivity"
"https://global-uploads.webflow.com/63994dae1033718bee6949ce/63b71abfb3641f149815caed_63ac82a5fdf77f9740856365_Screenshot%2520(88).png","PEECH","Use AI for automatic video editing","Video Editing","50",""
